Rev 0,Rev 1,Rev 2,Rev 3,Rev 4,Rev 5
966,825,28,17,01:25.9,85930
966,825,29,18,01:27.3,87343
966,825,30,18,01:26.0,86018
966,825,31,18,01:25.6,85620
966,825,32,18,01:25.7,85663
966,825,33,18,01:25.3,85262
966,825,34,18,01:25.2,85156
966,825,35,18,01:25.3,85252
966,825,36,18,01:25.1,85143
966,825,37,18,01:24.8,84833
966,825,38,18,01:25.2,85207
966,825,39,18,01:25.2,85158
966,825,40,18,01:26.9,86924
966,825,41,18,01:25.1,85140
966,825,42,18,01:27.4,87394
966,825,43,18,01:25.4,85381
966,825,44,18,01:26.4,86370
966,825,45,18,01:25.4,85429
966,825,46,17,01:25.9,85929
966,825,47,17,01:26.3,86306
966,825,48,16,01:25.6,85647
966,825,49,16,01:25.3,85332
966,825,50,17,01:27.9,87921
966,825,51,17,01:29.3,89326
966,825,52,18,01:41.5,101510
966,825,53,18,01:23.1,83146
966,825,54,18,01:23.8,83763
966,825,55,18,01:23.6,83617
966,825,56,18,01:24.0,83998
966,825,57,18,01:23.8,83801
966,825,58,18,01:23.6,83619
966,825,59,18,01:23.8,83841
966,825,60,18,01:23.7,83688
966,825,61,18,01:23.9,83865
966,825,62,18,01:23.8,83789
966,825,63,18,01:24.0,84011
966,825,64,18,01:23.9,83875
966,825,65,18,01:24.0,83976
966,825,66,18,01:24.1,84107
966,825,67,18,01:24.3,84291
966,825,68,18,01:24.5,84526
966,825,69,18,01:24.5,84464
966,825,70,18,01:24.8,84753
966,18,1,14,01:55.1,115056
966,18,2,13,01:56.7,116691
966,18,3,13,01:54.3,114265
966,18,4,13,01:26.7,86713
966,18,5,13,01:27.2,87170
966,18,6,13,01:25.6,85595
966,18,7,13,01:25.6,85554
966,18,8,13,01:25.7,85670
966,18,9,14,01:26.1,86123
966,18,10,14,01:25.4,85426
966,18,11,14,01:25.5,85461
966,18,12,13,01:25.9,85904
966,18,13,12,01:25.8,85768
966,18,14,12,01:26.3,86294
966,18,15,11,01:25.6,85571
966,18,16,11,01:25.6,85577
966,18,17,10,01:28.2,88165
966,18,18,17,01:43.5,103522
966,18,19,17,01:24.7,84746
966,18,20,16,01:25.2,85242
966,18,21,16,01:24.8,84843
966,18,22,16,01:24.6,84563
966,18,23,16,01:25.1,85070
966,18,24,16,01:25.0,85032
966,18,25,16,01:24.8,84783
966,18,26,16,01:25.3,85336
966,18,27,16,01:25.2,85163
966,18,28,16,01:25.0,85034
966,18,29,16,01:25.4,85425
966,18,30,16,01:25.4,85410
966,18,31,16,01:25.4,85383
966,18,32,16,01:25.2,85210
966,18,33,16,01:25.7,85731
966,18,34,16,01:25.1,85100
966,18,35,16,01:25.3,85251
966,18,36,16,01:25.2,85171
966,18,37,16,01:25.0,85048
966,18,38,16,01:24.6,84607
966,18,39,16,01:25.2,85240
966,18,40,16,01:25.1,85136
966,18,41,16,01:25.2,85185
966,18,42,16,01:25.3,85274
966,18,43,16,01:25.1,85100
966,18,44,16,01:25.1,85109
966,18,45,15,01:24.8,84850
966,18,46,15,01:25.7,85704
966,18,47,15,01:25.0,85004
966,18,48,15,01:27.4,87374
966,18,49,14,01:25.9,85927
966,18,50,13,01:24.3,84303
966,18,51,13,01:24.9,84852
966,18,52,13,01:24.5,84491
966,18,53,13,01:25.8,85764
966,18,54,13,01:24.6,84623
966,18,55,13,01:24.6,84640
966,18,56,13,01:26.1,86089
966,18,57,13,01:25.3,85257
966,18,58,13,01:26.0,86017
966,18,59,13,01:24.7,84712
966,18,60,12,01:24.0,84040
966,18,61,12,01:24.5,84476
966,18,62,12,01:24.0,84044
966,18,63,12,01:24.0,84003
966,18,64,12,01:24.2,84231
966,18,65,12,01:24.1,84061
966,18,66,12,01:24.3,84251
966,18,67,12,01:24.4,84355
966,18,68,12,01:24.2,84205
966,18,69,12,01:24.2,84195
966,18,70,12,01:23.8,83777
966,821,1,15,01:56.2,116201
966,821,2,14,01:56.3,116314
966,821,3,14,01:54.2,114186
966,821,4,14,01:26.7,86659
966,821,5,14,01:27.9,87872
966,821,6,14,01:25.7,85747
966,821,7,15,01:26.5,86479
966,821,8,15,01:25.5,85494
966,821,9,15,01:25.7,85660
966,821,10,15,01:25.5,85489
966,821,11,15,01:25.7,85703
966,821,12,16,01:29.3,89324
966,821,13,20,01:47.1,107078
966,821,14,19,01:25.1,85063
966,821,15,19,01:25.0,85015
966,821,16,18,01:25.2,85155
966,821,17,18,01:25.9,85877
966,821,18,18,01:25.5,85455
966,821,19,18,01:26.4,86442
966,821,20,18,01:25.4,85408
966,821,21,18,01:25.4,85376
966,821,22,19,01:28.1,88146
966,821,23,19,01:25.6,85611
966,821,24,19,01:25.5,85535
966,821,25,19,01:25.5,85481
966,821,26,19,01:25.2,85244
966,821,27,19,01:25.3,85336
966,821,28,19,01:25.6,85561
966,821,29,19,01:25.2,85179
966,821,30,19,01:25.6,85565
966,821,31,19,01:25.7,85670
966,821,32,19,01:25.8,85768
966,821,33,19,01:25.1,85134
966,821,34,19,01:25.3,85262
966,821,35,19,01:24.6,84636
966,821,36,19,01:25.2,85237
966,821,37,19,01:27.2,87176
966,821,38,19,01:25.0,85028
966,821,39,19,01:27.7,87713
966,821,40,19,01:25.2,85193
966,821,41,19,01:26.9,86874
966,821,42,19,01:24.9,84930
966,821,43,19,01:28.1,88130
966,821,44,19,01:24.9,84874
966,821,45,19,01:24.6,84607
966,821,46,18,01:24.9,84935
966,821,47,19,01:27.0,87049
966,821,48,18,01:28.9,88853
966,821,49,21,01:43.8,103751
966,821,50,20,01:25.3,85310
966,821,51,19,01:24.0,83959
966,821,52,19,01:24.3,84265
966,821,53,19,01:23.8,83794
966,821,54,19,01:24.3,84315
966,821,55,19,01:23.8,83827
966,821,56,19,01:23.9,83937
966,821,57,19,01:23.7,83747
966,821,58,19,01:23.6,83551
966,821,59,19,01:24.0,83954
966,821,60,19,01:23.6,83568
966,821,61,19,01:23.8,83803
966,821,62,19,01:23.5,83518
966,821,63,19,01:23.5,83456
966,821,64,19,01:23.6,83608
966,821,65,19,01:23.7,83707
966,821,66,19,01:23.9,83950
966,821,67,19,01:24.0,83977
966,821,68,19,01:24.5,84491
966,821,69,19,01:24.3,84332
966,821,70,19,01:24.4,84390
966,831,1,16,01:57.0,116996
966,831,2,15,01:56.1,116148
966,831,3,15,01:54.0,113975
966,831,4,16,01:28.0,87957
966,831,5,16,01:27.3,87312
966,831,6,16,01:26.3,86321
966,831,7,16,01:26.1,86080
966,831,8,16,01:26.5,86534
966,831,9,16,01:25.9,85924
966,831,10,16,01:25.8,85815
966,831,11,16,01:25.7,85654
966,831,12,15,01:25.5,85548
966,831,13,13,01:25.4,85447
966,831,14,13,01:25.8,85754
966,831,15,12,01:25.6,85567
966,831,16,12,01:25.4,85422
966,831,17,11,01:25.4,85382
966,831,18,11,01:27.2,87243
966,831,19,11,01:25.6,85553
966,831,20,11,01:25.7,85700
966,831,21,11,01:25.5,85545
966,831,22,11,01:25.2,85208
966,831,23,11,01:25.3,85320
966,831,24,11,01:25.2,85185
966,831,25,11,01:25.5,85504
966,831,26,11,01:26.4,86435
966,831,27,11,01:26.0,86041
966,831,28,11,01:25.9,85891
966,831,29,11,01:25.6,85623
966,831,30,11,01:25.4,85382
966,831,31,11,01:25.4,85395
966,831,32,11,01:25.8,85764
966,831,33,12,01:27.6,87604
966,831,34,12,01:25.7,85655
966,831,35,12,01:25.1,85089
966,831,36,12,01:25.3,85274
966,831,37,12,01:25.4,85361
966,831,38,12,01:25.1,85104
966,831,39,12,01:25.0,84982
966,831,40,12,01:25.1,85122
966,831,41,12,01:25.4,85369
966,831,42,12,01:25.3,85250
966,831,43,12,01:25.2,85193
966,831,44,12,01:25.1,85132
966,831,45,12,01:25.0,85026
966,831,46,12,01:25.0,84975
966,831,47,12,01:25.1,85110
966,831,48,12,01:25.3,85331
966,831,49,13,01:29.3,89328
966,831,50,16,01:44.4,104375
966,831,51,16,01:24.0,83955
966,831,52,16,01:23.9,83878
966,831,53,16,01:24.0,84044
966,831,54,16,01:25.3,85280
966,831,55,16,01:24.1,84114
966,831,56,16,01:25.0,84962
966,831,57,16,01:24.1,84109
966,831,58,16,01:23.7,83657
966,831,59,16,01:24.2,84152
966,831,60,16,01:24.4,84354
966,831,61,16,01:24.3,84340
966,831,62,16,01:24.4,84379
966,831,63,16,01:25.2,85176
966,831,64,16,01:26.7,86730
966,831,65,16,01:25.3,85296
966,831,66,16,01:25.6,85613
966,831,67,16,01:26.8,86805
966,831,68,16,01:26.0,86009
966,831,69,16,01:25.6,85551
966,831,70,16,01:26.1,86147
966,839,1,17,01:57.6,117567
966,839,2,16,01:56.4,116353
966,839,3,16,01:53.6,113627
966,839,4,18,01:28.3,88279
966,839,5,18,01:28.1,88059
966,839,6,18,01:26.5,86473
966,839,7,18,01:26.0,86030
966,839,8,18,01:26.4,86397
966,839,9,18,01:26.5,86479
966,839,10,18,01:26.2,86245
966,839,11,18,01:26.2,86171
966,839,12,18,01:26.3,86279
966,839,13,14,01:26.1,86067
966,839,14,14,01:26.0,86033
966,839,15,16,01:29.4,89396
966,839,16,21,01:47.1,107102
966,839,17,21,01:25.9,85933
966,839,18,21,01:25.9,85906
966,839,19,21,01:26.0,85989
966,839,20,21,01:26.1,86052
966,839,21,21,01:25.8,85812
966,839,22,21,01:25.7,85740
966,839,23,21,01:25.6,85614
966,839,24,21,01:25.9,85899
966,839,25,21,01:25.9,85905
966,839,26,21,01:26.1,86064
966,839,27,21,01:26.0,85952
966,839,28,21,01:26.1,86106
966,839,29,21,01:27.8,87806
966,839,30,21,01:27.9,87899
966,839,31,21,01:28.9,88891
966,839,32,21,01:27.5,87508
966,839,33,21,01:25.7,85703
966,839,34,21,01:25.5,85456
966,839,35,21,01:28.4,88431
966,839,36,21,01:25.3,85312
966,839,37,21,01:25.3,85309
966,839,38,21,01:25.4,85378
966,839,39,21,01:27.2,87165
966,839,40,21,01:25.4,85448
966,839,41,21,01:25.3,85276
966,839,42,21,01:25.2,85187
966,839,43,21,01:25.0,84964
966,839,44,21,01:25.4,85392
966,839,45,21,01:25.7,85695
966,839,46,21,01:25.3,85326
966,839,47,21,01:25.6,85648
966,839,48,21,01:27.2,87227
966,839,49,20,01:25.5,85501
966,839,50,21,01:27.8,87798
966,839,51,20,01:28.3,88302
966,839,52,20,01:25.9,85937
966,839,53,21,01:27.4,87418
966,839,54,21,01:25.9,85872
966,839,55,21,01:25.3,85311
966,839,56,21,01:25.3,85307
966,839,57,21,01:25.7,85692
966,839,58,21,01:25.3,85297
966,839,59,21,01:25.2,85195
966,839,60,21,01:26.8,86781
966,839,61,21,01:25.0,85044
966,839,62,21,01:25.2,85244
966,839,63,21,01:27.4,87362
966,839,64,21,01:27.7,87708
966,839,65,21,01:26.8,86793
966,839,66,21,01:25.6,85610
966,839,67,21,01:25.2,85236
966,839,68,21,01:25.6,85614
966,839,69,21,01:25.6,85551
966,826,1,18,01:59.4,119423
966,826,2,18,01:57.1,117081
966,826,3,18,01:51.9,111885
966,826,4,17,01:27.0,86963
966,826,5,17,01:27.8,87848
966,826,6,17,01:26.1,86125
966,826,7,17,01:25.9,85882
966,826,8,17,01:26.7,86674
966,826,9,17,01:26.4,86406
966,826,10,17,01:25.7,85688
966,826,11,17,01:25.8,85829
966,826,12,17,01:25.5,85497
966,826,13,15,01:28.9,88863
966,826,14,20,01:44.5,104500
966,826,15,20,01:24.5,84499
966,826,16,19,01:24.8,84786
966,826,17,19,01:25.9,85921
966,826,18,19,01:25.3,85347
966,826,19,19,01:26.5,86530
966,826,20,19,01:25.8,85783
966,826,21,19,01:25.1,85110
966,826,22,18,01:25.7,85679
966,826,23,18,01:24.5,84498
966,826,24,18,01:24.5,84488
966,826,25,18,01:24.5,84535
966,826,26,18,01:25.0,84986
966,826,27,18,01:25.0,84957
966,826,28,18,01:25.6,85586
966,826,29,17,01:25.3,85299
966,826,30,17,01:24.9,84939
966,826,31,17,01:25.0,85035
966,826,32,17,01:24.6,84596
966,826,33,17,01:24.4,84409
966,826,34,17,01:24.5,84515
966,826,35,17,01:24.4,84440
966,826,36,17,01:24.5,84476
966,826,37,17,01:24.7,84712
966,826,38,17,01:24.4,84431
966,826,39,17,01:24.8,84831
966,826,40,17,01:24.9,84922
966,826,41,17,01:25.0,85043
966,826,42,17,01:25.4,85412
966,826,43,17,01:25.2,85173
966,826,44,17,01:25.0,84951
966,826,45,16,01:26.0,86039
966,826,46,16,01:25.0,85005
966,826,47,16,01:30.6,90580
966,826,48,19,01:44.7,104719
966,826,49,18,01:25.2,85213
966,826,50,18,01:25.0,85024
966,826,51,18,01:25.7,85670
966,826,52,17,01:23.8,83822
966,826,53,17,01:23.9,83865
966,826,54,17,01:24.6,84614
966,826,55,17,01:23.8,83850
966,826,56,17,01:23.8,83809
966,826,57,17,01:23.6,83637
966,826,58,17,01:23.6,83641
966,826,59,17,01:23.6,83618
966,826,60,17,01:23.7,83713
966,826,61,17,01:23.8,83826
966,826,62,17,01:24.1,84127
966,826,63,17,01:24.9,84878
966,826,64,17,01:24.9,84902
966,826,65,17,01:24.9,84916
966,826,66,17,01:25.7,85742
966,826,67,17,01:25.4,85351
966,826,68,17,01:25.7,85687
966,826,69,17,01:25.5,85542
966,826,70,17,01:25.9,85931
966,835,1,19,02:00.7,120672
966,835,2,20,01:57.7,117697
966,835,3,20,01:51.1,111065
966,835,4,20,01:27.7,87724
966,835,5,21,01:28.4,88405
966,835,6,21,01:27.1,87070
966,835,7,21,01:26.4,86356
966,835,8,21,01:26.3,86255
966,835,9,21,01:26.4,86351
966,835,10,21,01:26.2,86151
966,835,11,20,01:26.3,86271
966,835,12,20,01:25.7,85707
966,835,13,17,01:26.2,86177
966,835,14,16,01:25.8,85761
966,835,15,15,01:26.4,86353
966,835,16,15,01:25.7,85663
966,835,17,14,01:25.7,85707
966,835,18,13,01:25.8,85814
966,835,19,13,01:25.7,85679
966,835,20,13,01:25.8,85794
966,835,21,13,01:25.5,85509
966,835,22,13,01:25.0,85004
966,835,23,13,01:25.3,85275
966,835,24,13,01:25.6,85557
966,835,25,13,01:25.4,85434
966,835,26,13,01:25.5,85501
966,835,27,13,01:25.4,85368
966,835,28,13,01:25.3,85287
966,835,29,13,01:25.4,85411
966,835,30,13,01:25.1,85145
966,835,31,13,01:25.5,85510
966,835,32,13,01:25.5,85470
966,835,33,13,01:25.4,85392
966,835,34,13,01:25.4,85417
966,835,35,13,01:25.3,85261
966,835,36,13,01:25.3,85255
966,835,37,13,01:25.2,85185
966,835,38,13,01:25.2,85178
966,835,39,13,01:25.1,85057
966,835,40,13,01:25.5,85501
966,835,41,13,01:25.3,85309
966,835,42,13,01:24.9,84920
966,835,43,13,01:24.9,84905
966,835,44,13,01:25.4,85385
966,835,45,13,01:25.1,85113
966,835,46,13,01:25.0,85024
966,835,47,13,01:25.1,85096
966,835,48,13,01:26.3,86341
966,835,49,12,01:25.1,85079
966,835,50,12,01:25.3,85300
966,835,51,12,01:27.6,87560
966,835,52,12,01:25.0,84993
966,835,53,12,01:25.1,85057
966,835,54,12,01:26.1,86098
966,835,55,12,01:25.0,85013
966,835,56,12,01:26.0,85988
966,835,57,12,01:25.0,84963
966,835,58,12,01:26.0,86033
966,835,59,12,01:25.5,85515
966,835,60,13,01:25.9,85855
966,835,61,13,01:25.0,85043
966,835,62,13,01:24.7,84741
966,835,63,13,01:24.8,84806
966,835,64,13,01:24.6,84574
966,835,65,13,01:25.5,85457
966,835,66,14,01:28.2,88237
966,835,67,14,01:26.3,86260
966,835,68,14,01:25.3,85257
966,835,69,14,01:25.0,85038
966,835,70,14,01:25.2,85248
966,154,1,20,02:00.8,120816
966,154,2,19,01:56.7,116735
966,154,3,19,01:51.3,111298
966,154,4,19,01:27.3,87322
966,154,5,19,01:28.2,88237
966,154,6,19,01:26.6,86582
966,154,7,19,01:25.9,85917
966,154,8,19,01:26.4,86358
966,154,9,19,01:26.6,86605
966,154,10,19,01:26.4,86445
966,154,11,21,01:29.5,89527
966,154,12,21,01:44.5,104459
966,154,13,21,01:25.8,85827
966,154,14,21,01:25.9,85887
966,154,15,21,01:26.5,86547
966,154,16,20,01:25.9,85936
966,154,17,20,01:25.8,85822
966,154,18,20,01:25.9,85880
966,154,19,20,01:26.0,85958
966,154,20,20,01:25.7,85665
966,154,21,20,01:25.4,85375
966,154,22,20,01:25.4,85404
966,154,23,20,01:25.2,85201
966,154,24,20,01:25.2,85190
966,154,25,20,01:25.9,85890
966,154,26,20,01:25.6,85608
966,154,27,20,01:25.5,85450
966,154,28,20,01:26.2,86234
966,154,29,20,01:25.3,85267
966,154,30,20,01:25.5,85523
966,154,31,20,01:25.8,85822
966,154,32,20,01:25.3,85331
966,154,33,20,01:25.2,85186
966,154,34,20,01:25.0,85031
966,154,35,20,01:26.4,86440
966,154,36,20,01:25.1,85087
966,154,37,20,01:28.1,88118
966,154,38,20,01:26.3,86308
966,154,39,20,01:24.7,84721
966,154,40,20,01:24.9,84923
966,154,41,20,01:27.9,87938
966,154,42,20,01:24.8,84832
966,154,43,20,01:24.7,84678
966,154,44,20,01:24.5,84510
966,154,45,20,01:24.8,84831
966,154,46,20,01:25.9,85909
966,154,47,20,01:26.4,86441
966,154,48,20,01:27.8,87794
966,154,49,19,01:26.5,86513
966,154,50,19,01:28.5,88535
966,154,51,21,01:43.6,103569
966,154,52,21,01:24.8,84801
966,154,53,20,01:23.3,83278
966,154,54,20,01:24.0,83988
966,154,55,20,01:23.9,83901
966,154,56,20,01:24.1,84141
966,154,57,20,01:24.5,84473
966,154,58,20,01:24.0,83955
966,154,59,20,01:23.9,83855
966,154,60,20,01:24.2,84187
966,154,61,20,01:23.7,83719
966,154,62,20,01:23.7,83732
966,154,63,20,01:23.5,83465
966,154,64,20,01:23.9,83878
966,154,65,20,01:23.9,83931
966,154,66,20,01:23.8,83760
966,154,67,20,01:23.8,83789
966,154,68,20,01:24.3,84255
966,154,69,20,01:24.5,84457
966,154,70,20,01:23.9,83890
966,828,1,21,02:05.3,125261
966,828,2,21,02:09.0,129038
966,828,3,21,01:35.9,95905
966,828,4,21,01:27.5,87470
966,828,5,20,01:27.3,87299
966,828,6,20,01:26.8,86787
966,828,7,20,01:26.3,86311
966,828,8,20,01:26.0,85959
966,828,9,20,01:26.7,86671
966,828,10,20,01:26.4,86376
966,828,11,19,01:26.2,86177
966,828,12,19,01:25.6,85637
966,828,13,16,01:25.9,85859
966,828,14,15,01:26.0,85999
966,828,15,14,01:26.1,86062
966,828,16,14,01:25.7,85688
966,828,17,13,01:25.3,85309
966,828,18,12,01:25.6,85609
966,828,19,12,01:25.4,85407
966,828,20,12,01:25.6,85617
966,828,21,12,01:25.5,85489
966,828,22,12,01:25.2,85189
966,828,23,12,01:25.0,84987
966,828,24,12,01:25.0,85015
966,828,25,12,01:25.4,85353
966,828,26,12,01:25.3,85283
966,828,27,12,01:25.3,85311
966,828,28,12,01:25.5,85511
966,828,29,12,01:25.8,85751
966,828,30,12,01:25.4,85428
966,828,31,12,01:25.4,85393
966,828,32,12,01:25.7,85676
966,828,33,11,01:25.2,85207
966,828,34,11,01:24.5,84529
966,828,35,11,01:24.8,84765
966,828,36,11,01:24.7,84718
966,828,37,11,01:25.1,85087
966,828,38,11,01:24.7,84691
966,828,39,11,01:24.9,84896
966,828,40,11,01:24.6,84644
966,828,41,11,01:24.8,84796
966,828,42,11,01:25.0,84991
966,828,43,11,01:24.5,84475
966,828,44,11,01:24.7,84696
966,828,45,11,01:24.7,84707
966,828,46,11,01:24.8,84799
966,828,47,11,01:24.6,84606
966,828,48,11,01:24.8,84778
966,828,49,11,01:24.6,84639
966,828,50,11,01:24.4,84412
966,828,51,11,01:25.0,84995
966,828,52,11,01:24.5,84531
966,828,53,11,01:24.9,84906
966,828,54,11,01:26.3,86265
966,828,55,11,01:25.0,85022
966,828,56,11,01:24.8,84765
966,828,57,11,01:28.0,88019
966,828,58,11,01:24.8,84770
966,828,59,11,01:24.8,84786
966,828,60,11,01:25.5,85526
966,828,61,11,01:24.5,84540
966,828,62,11,01:24.9,84909
966,828,63,11,01:25.6,85599
966,828,64,11,01:24.5,84483
966,828,65,11,01:24.3,84340
966,828,66,11,01:24.9,84930
966,828,67,11,01:24.7,84659
966,828,68,11,01:25.0,85000
966,828,69,11,01:25.0,85029
966,828,70,11,01:24.8,84842
967,1,1,1,02:14.1,134120
967,1,2,1,02:03.4,123432
967,1,3,1,02:01.3,121303
967,1,4,1,02:01.2,121153
967,1,5,1,01:59.6,119555
967,1,6,1,01:58.6,118620
967,1,7,1,01:58.2,118170
967,1,8,1,01:28.1,88062
967,1,9,1,01:27.3,87283
967,1,10,1,01:26.7,86679
967,1,11,1,01:26.5,86450
967,1,12,1,01:26.9,86886
967,1,13,1,01:31.9,91874
967,1,14,1,02:09.3,129339
967,1,15,1,02:13.1,133073
967,1,16,1,02:06.1,126149
967,1,17,1,02:05.2,125240
967,1,18,1,02:03.8,123767
967,1,19,1,02:02.1,122115
967,1,20,1,01:58.9,118922
967,1,21,1,35:26.7,2126744
967,1,22,1,02:01.8,121796
967,1,23,1,02:00.9,120933
967,1,24,1,02:00.9,120889
967,1,25,1,02:00.3,120254
967,1,26,1,02:00.9,120915
967,1,27,1,02:00.0,119984
967,1,28,1,02:16.0,136026
967,1,29,1,26:37.7,1597686
967,1,30,1,02:03.1,123091
967,1,31,1,02:02.6,122555
967,1,32,1,01:26.9,86873
967,1,33,1,01:26.3,86269
967,1,34,1,01:26.4,86448
967,1,35,1,01:25.8,85779
967,1,36,1,01:25.7,85693
967,1,37,1,01:26.3,86311
967,1,38,1,01:26.2,86240
967,1,39,1,01:26.3,86295
967,1,40,1,01:25.8,85770
967,1,41,1,01:26.3,86261
967,1,42,1,01:25.7,85681
967,1,43,1,01:25.7,85747
967,1,44,1,01:25.6,85639
967,1,45,1,01:25.8,85805
967,1,46,1,01:26.2,86192
967,1,47,1,01:25.9,85933
967,1,48,1,01:33.8,93845
967,1,49,1,02:17.7,137665
967,1,50,1,02:21.9,141875
967,1,51,1,02:11.8,131841
967,1,52,1,02:10.3,130252
967,1,53,1,02:03.0,123018
967,1,54,1,02:02.1,122091
967,1,55,1,02:04.7,124701
967,1,56,1,01:27.6,87626
967,1,57,1,01:26.6,86635
967,1,58,1,01:26.2,86236
967,1,59,1,01:27.4,87384
967,1,60,1,01:26.7,86701
967,1,61,1,01:26.3,86338
967,1,62,1,01:26.0,86003
967,1,63,1,01:26.2,86167
967,1,64,1,01:25.7,85727
967,1,65,1,01:26.5,86468
967,1,66,1,01:26.2,86161
967,1,67,1,01:26.8,86798
967,1,68,1,01:26.5,86483
967,1,69,1,01:26.5,86482
967,1,70,1,01:26.6,86552
967,1,71,1,01:28.3,88285
967,3,1,2,02:15.5,135474
967,3,2,2,02:03.5,123508
967,3,3,2,02:00.2,120200
967,3,4,2,02:01.5,121521
967,3,5,2,01:59.8,119812
967,3,6,2,01:58.1,118117
967,3,7,2,01:59.1,119139
967,3,8,2,01:28.7,88680
967,3,9,2,01:27.4,87448
967,3,10,2,01:26.3,86269
967,3,11,2,01:27.6,87577
967,3,12,2,01:27.0,86993
967,3,13,2,01:34.7,94740
967,3,14,2,02:04.7,124697
967,3,15,2,02:12.3,132345
967,3,16,2,02:06.3,126343
967,3,17,2,02:05.7,125718
967,3,18,2,02:03.5,123468
967,3,19,2,02:02.3,122317
967,3,20,2,02:01.0,121011
967,3,21,2,35:24.6,2124601
967,3,22,2,02:01.9,121913
967,3,23,2,02:01.0,120963
967,3,24,2,02:01.1,121096
967,3,25,2,01:59.7,119740
967,3,26,2,02:01.5,121532
967,3,27,2,01:59.7,119705
967,3,28,2,02:16.7,136732
967,3,29,2,26:36.8,1596783
967,3,30,2,02:02.8,122782
967,3,31,2,02:02.6,122585
967,3,32,3,01:28.8,88784
967,3,33,3,01:26.9,86888
967,3,34,3,01:27.2,87189
967,3,35,3,01:26.6,86592
967,3,36,3,01:26.3,86296
967,3,37,3,01:26.3,86334
967,3,38,3,01:27.3,87286
967,3,39,3,01:27.7,87696
967,3,40,3,01:27.7,87665
967,3,41,3,01:26.6,86551
967,3,42,3,01:26.5,86490
967,3,43,2,01:26.8,86846
967,3,44,2,01:31.1,91093
967,3,45,2,01:26.5,86457
967,3,46,2,01:26.3,86337
967,3,47,2,01:26.2,86222
967,3,48,2,01:41.1,101119
967,3,49,2,01:54.9,114904
967,3,50,2,02:21.9,141890
967,3,51,2,02:11.0,130976
967,3,52,2,02:09.2,129212
967,3,53,2,02:02.6,122603
967,3,54,2,02:02.0,122025
967,3,55,2,02:04.5,124481
967,3,56,2,01:29.0,88999
967,3,57,2,01:27.6,87570
967,3,58,2,01:27.6,87593
967,3,59,2,01:27.4,87408
967,3,60,2,01:26.9,86901
967,3,61,2,01:26.9,86901
967,3,62,2,01:27.0,87014
967,3,63,2,01:26.6,86637
967,3,64,2,01:26.8,86842
967,3,65,2,01:26.4,86389
967,3,66,2,01:26.5,86522
967,3,67,2,01:27.4,87360
967,3,68,2,01:27.1,87110
967,3,69,2,01:27.5,87481
967,3,70,2,01:28.1,88105
967,3,71,2,01:28.2,88213
967,8,1,3,02:17.5,137500
967,8,2,3,02:03.3,123345
967,8,3,3,02:01.1,121060
967,8,4,3,02:00.4,120437
967,8,5,3,01:59.6,119631
967,8,6,3,01:59.1,119126
967,8,7,3,01:57.8,117755
967,8,8,4,01:31.8,91772
967,8,9,4,01:29.3,89284
967,8,10,4,01:29.4,89367
967,8,11,4,01:29.0,89032
967,8,12,4,01:28.8,88847
967,8,13,4,01:44.8,104809
967,8,14,3,01:46.7,106720
967,8,15,3,02:09.7,129675
967,8,16,3,02:06.8,126805
967,8,17,3,02:05.2,125178
967,8,18,3,02:03.7,123655
967,8,19,3,02:02.6,122614
967,830,1,4,02:19.5,139517
967,830,2,4,02:02.0,121971
967,830,3,4,02:00.9,120865
967,830,4,4,02:00.8,120795
967,830,5,4,01:59.3,119347
967,830,6,4,01:59.0,119017
967,830,7,4,01:57.7,117660
967,830,8,3,01:28.9,88909
967,830,9,3,01:27.7,87709
967,830,10,3,01:27.8,87781
967,830,11,3,01:27.4,87386
967,830,12,3,01:27.0,87032
967,830,13,3,01:37.7,97734
967,830,14,4,02:05.2,125217
967,830,15,4,02:08.0,127995
967,830,16,4,02:07.0,126973
967,830,17,4,02:05.2,125228
967,830,18,4,02:03.9,123935
967,830,19,4,02:02.8,122771
967,830,20,3,01:58.7,118685
967,830,21,3,35:23.8,2123754
967,830,22,3,02:02.3,122347
967,830,23,3,02:01.1,121134
967,830,24,3,02:00.6,120564
967,830,25,3,02:00.2,120167
967,830,26,3,02:01.4,121423
967,830,27,3,01:59.3,119286
967,830,28,3,02:17.5,137494
967,830,29,3,26:36.3,1596285
967,830,30,3,02:03.3,123340
967,830,31,3,02:01.9,121862
967,830,32,2,01:27.0,86986
967,830,33,2,01:26.5,86491
967,830,34,2,01:26.0,85995
967,830,35,2,01:26.3,86286
967,830,36,2,01:26.0,85960
967,830,37,2,01:26.3,86338
967,830,38,2,01:30.8,90828
967,830,39,2,01:26.7,86688
967,830,40,2,01:26.2,86239
967,830,41,2,01:26.3,86252
967,830,42,2,01:26.7,86695
967,830,43,3,01:32.7,92698
967,830,44,5,01:45.0,104987
967,830,45,5,01:25.8,85761
967,830,46,5,01:26.3,86349
967,830,47,5,01:27.6,87622
967,830,48,5,01:44.0,104033
967,830,49,5,01:48.5,108508
967,830,50,5,02:11.2,131227
967,830,51,5,02:11.4,131378
967,830,52,5,02:07.7,127687
967,830,53,5,02:02.7,122689
967,830,54,7,02:06.5,126533
967,830,55,14,02:10.3,130329
967,830,56,13,01:30.4,90446
967,830,57,12,01:28.8,88764
967,830,58,11,01:28.4,88409
